X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
T 4096	T ERR
T 16	T ERR
C 8 615c	C 5 1 0
X 0 -	X ERR
X 1 -	X ERR
X 2 -	X ERR
X 3 -	X ERR
X 0 61	X ERR
X 1 61	X ERR
X 2 61	X ERR
X 3 61	X ERR
X 0 62	X ERR
X 1 62	X ERR
X 2 62	X ERR
X 3 62	X ERR
X 0 6162	X ERR
X 1 6162	X ERR
X 2 6162	X ERR
X 3 6162	X ERR
X 0 616263	X ERR
X 1 616263	X ERR
X 2 616263	X ERR
X 3 616263	X ERR
X 0 61626364	X ERR
X 1 61626364	X ERR
X 2 61626364	X ERR
X 3 61626364	X ERR
X 0 61616262	X ERR
X 1 61616262	X ERR
X 2 61616262	X ERR
X 3 61616262	X ERR
X 0 61626162	X ERR
X 1 61626162	X ERR
X 2 61626162	X ERR
X 3 61626162	X ERR
X 0 61616163	X ERR
X 1 61616163	X ERR
X 2 61616163	X ERR
X 3 61616163	X ERR
X 0 787878	X ERR
X 1 787878	X ERR
X 2 787878	X ERR
X 3 787878	X ERR
X 0 7765656b6e6967687473	X ERR
X 1 7765656b6e6967687473	X ERR
X 2 7765656b6e6967687473	X ERR
X 3 7765656b6e6967687473	X ERR
X 0 610a62	X ERR
X 1 610a62	X ERR
X 2 610a62	X ERR
X 3 610a62	X ERR
X 0 0a	X ERR
X 1 0a	X ERR
X 2 0a	X ERR
X 3 0a	X ERR
X 0 616161616162	X ERR
X 1 616161616162	X ERR
X 2 616161616162	X ERR
X 3 616161616162	X ERR
X 0 616262	X ERR
X 1 616262	X ERR
X 2 616262	X ERR
X 3 616262	X ERR
X 0 616162626162	X ERR
X 1 616162626162	X ERR
X 2 616162626162	X ERR
X 3 616162626162	X ERR
X 0 c3a9c3a865	X ERR
X 1 c3a9c3a865	X ERR
X 2 c3a9c3a865	X ERR
X 3 c3a9c3a865	X ERR
X 0 78e282ac79	X ERR
X 1 78e282ac79	X ERR
X 2 78e282ac79	X ERR
X 3 78e282ac79	X ERR
X 0 ff	X ERR
X 1 ff	X ERR
X 2 ff	X ERR
X 3 ff	X ERR
X 0 61ff62	X ERR
X 1 61ff62	X ERR
X 2 61ff62	X ERR
X 3 61ff62	X ERR
X 0 610062	X ERR
X 1 610062	X ERR
X 2 610062	X ERR
X 3 610062	X ERR
X 0 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 1 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
T 4096	T ERR
T 16	T ERR
C 8 286162	C 8 0 0
X 0 -	X ERR
X 1 -	X ERR
X 2 -	X ERR
X 3 -	X ERR
X 0 61	X ERR
X 1 61	X ERR
X 2 61	X ERR
X 3 61	X ERR
X 0 62	X ERR
X 1 62	X ERR
X 2 62	X ERR
X 3 62	X ERR
X 0 6162	X ERR
X 1 6162	X ERR
X 2 6162	X ERR
X 3 6162	X ERR
X 0 616263	X ERR
X 1 616263	X ERR
X 2 616263	X ERR
X 3 616263	X ERR
X 0 61626364	X ERR
X 1 61626364	X ERR
X 2 61626364	X ERR
X 3 61626364	X ERR
X 0 61616262	X ERR
X 1 61616262	X ERR
X 2 61616262	X ERR
X 3 61616262	X ERR
X 0 61626162	X ERR
X 1 61626162	X ERR
X 2 61626162	X ERR
X 3 61626162	X ERR
X 0 61616163	X ERR
X 1 61616163	X ERR
X 2 61616163	X ERR
X 3 61616163	X ERR
X 0 787878	X ERR
X 1 787878	X ERR
X 2 787878	X ERR
X 3 787878	X ERR
X 0 7765656b6e6967687473	X ERR
X 1 7765656b6e6967687473	X ERR
X 2 7765656b6e6967687473	X ERR
X 3 7765656b6e6967687473	X ERR
X 0 610a62	X ERR
X 1 610a62	X ERR
X 2 610a62	X ERR
X 3 610a62	X ERR
X 0 0a	X ERR
X 1 0a	X ERR
X 2 0a	X ERR
X 3 0a	X ERR
X 0 616161616162	X ERR
X 1 616161616162	X ERR
X 2 616161616162	X ERR
X 3 616161616162	X ERR
X 0 616262	X ERR
X 1 616262	X ERR
X 2 616262	X ERR
X 3 616262	X ERR
X 0 616162626162	X ERR
X 1 616162626162	X ERR
X 2 616162626162	X ERR
X 3 616162626162	X ERR
X 0 c3a9c3a865	X ERR
X 1 c3a9c3a865	X ERR
X 2 c3a9c3a865	X ERR
X 3 c3a9c3a865	X ERR
X 0 78e282ac79	X ERR
X 1 78e282ac79	X ERR
X 2 78e282ac79	X ERR
X 3 78e282ac79	X ERR
X 0 ff	X ERR
X 1 ff	X ERR
X 2 ff	X ERR
X 3 ff	X ERR
X 0 61ff62	X ERR
X 1 61ff62	X ERR
X 2 61ff62	X ERR
X 3 61ff62	X ERR
X 0 610062	X ERR
X 1 610062	X ERR
X 2 610062	X ERR
X 3 610062	X ERR
X 0 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 1 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
T 4096	T ERR
T 16	T ERR
C 8 616229	C 0 0 0
X 0 -	X 0 0
X 1 -	X 0 0
X 2 -	X 0 0
X 3 -	X 0 0
X 0 61	X 0 0
X 1 61	X 0 0
X 2 61	X 0 0
X 3 61	X 0 0
X 0 62	X 0 0
X 1 62	X 0 0
X 2 62	X 0 0
X 3 62	X 0 0
X 0 6162	X 0 0
X 1 6162	X 0 0
X 2 6162	X 0 0
X 3 6162	X 0 0
X 0 616263	X 0 0
X 1 616263	X 0 0
X 2 616263	X 0 0
X 3 616263	X 0 0
X 0 61626364	X 0 0
X 1 61626364	X 0 0
X 2 61626364	X 0 0
X 3 61626364	X 0 0
X 0 61616262	X 0 0
X 1 61616262	X 0 0
X 2 61616262	X 0 0
X 3 61616262	X 0 0
X 0 61626162	X 0 0
X 1 61626162	X 0 0
X 2 61626162	X 0 0
X 3 61626162	X 0 0
X 0 61616163	X 0 0
X 1 61616163	X 0 0
X 2 61616163	X 0 0
X 3 61616163	X 0 0
X 0 787878	X 0 0
X 1 787878	X 0 0
X 2 787878	X 0 0
X 3 787878	X 0 0
X 0 7765656b6e6967687473	X 0 0
X 1 7765656b6e6967687473	X 0 0
X 2 7765656b6e6967687473	X 0 0
X 3 7765656b6e6967687473	X 0 0
X 0 610a62	X 0 0
X 1 610a62	X 0 0
X 2 610a62	X 0 0
X 3 610a62	X 0 0
X 0 0a	X 0 0
X 1 0a	X 0 0
X 2 0a	X 0 0
X 3 0a	X 0 0
X 0 616161616162	X 0 0
X 1 616161616162	X 0 0
X 2 616161616162	X 0 0
X 3 616161616162	X 0 0
X 0 616262	X 0 0
X 1 616262	X 0 0
X 2 616262	X 0 0
X 3 616262	X 0 0
X 0 616162626162	X 0 0
X 1 616162626162	X 0 0
X 2 616162626162	X 0 0
X 3 616162626162	X 0 0
X 0 c3a9c3a865	X 0 0
X 1 c3a9c3a865	X 0 0
X 2 c3a9c3a865	X 0 0
X 3 c3a9c3a865	X 0 0
X 0 78e282ac79	X 0 0
X 1 78e282ac79	X 0 0
X 2 78e282ac79	X 0 0
X 3 78e282ac79	X 0 0
X 0 ff	X 0 0
X 1 ff	X 0 0
X 2 ff	X 0 0
X 3 ff	X 0 0
X 0 61ff62	X 0 0
X 1 61ff62	X 0 0
X 2 61ff62	X 0 0
X 3 61ff62	X 0 0
X 0 610062	X 0 0
X 1 610062	X 0 0
X 2 610062	X 0 0
X 3 610062	X 0 0
X 0 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 1 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
T 4096	T 1 12800055340 4864 650672145
T 16	T 1 1571820 4864 82520
C 8 5b6162	C 7 0 0
X 0 -	X ERR
X 1 -	X ERR
X 2 -	X ERR
X 3 -	X ERR
X 0 61	X ERR
X 1 61	X ERR
X 2 61	X ERR
X 3 61	X ERR
X 0 62	X ERR
X 1 62	X ERR
X 2 62	X ERR
X 3 62	X ERR
X 0 6162	X ERR
X 1 6162	X ERR
X 2 6162	X ERR
X 3 6162	X ERR
X 0 616263	X ERR
X 1 616263	X ERR
X 2 616263	X ERR
X 3 616263	X ERR
X 0 61626364	X ERR
X 1 61626364	X ERR
X 2 61626364	X ERR
X 3 61626364	X ERR
X 0 61616262	X ERR
X 1 61616262	X ERR
X 2 61616262	X ERR
X 3 61616262	X ERR
X 0 61626162	X ERR
X 1 61626162	X ERR
X 2 61626162	X ERR
X 3 61626162	X ERR
X 0 61616163	X ERR
X 1 61616163	X ERR
X 2 61616163	X ERR
X 3 61616163	X ERR
X 0 787878	X ERR
X 1 787878	X ERR
X 2 787878	X ERR
X 3 787878	X ERR
X 0 7765656b6e6967687473	X ERR
X 1 7765656b6e6967687473	X ERR
X 2 7765656b6e6967687473	X ERR
X 3 7765656b6e6967687473	X ERR
X 0 610a62	X ERR
X 1 610a62	X ERR
X 2 610a62	X ERR
X 3 610a62	X ERR
X 0 0a	X ERR
X 1 0a	X ERR
X 2 0a	X ERR
X 3 0a	X ERR
X 0 616161616162	X ERR
X 1 616161616162	X ERR
X 2 616161616162	X ERR
X 3 616161616162	X ERR
X 0 616262	X ERR
X 1 616262	X ERR
X 2 616262	X ERR
X 3 616262	X ERR
X 0 616162626162	X ERR
X 1 616162626162	X ERR
X 2 616162626162	X ERR
X 3 616162626162	X ERR
X 0 c3a9c3a865	X ERR
X 1 c3a9c3a865	X ERR
X 2 c3a9c3a865	X ERR
X 3 c3a9c3a865	X ERR
X 0 78e282ac79	X ERR
X 1 78e282ac79	X ERR
X 2 78e282ac79	X ERR
X 3 78e282ac79	X ERR
X 0 ff	X ERR
X 1 ff	X ERR
X 2 ff	X ERR
X 3 ff	X ERR
X 0 61ff62	X ERR
X 1 61ff62	X ERR
X 2 61ff62	X ERR
X 3 61ff62	X ERR
X 0 610062	X ERR
X 1 610062	X ERR
X 2 610062	X ERR
X 3 610062	X ERR
X 0 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 1 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
T 4096	T ERR
T 16	T ERR
C 8 617b313030307d	C 10 1 0
X 0 -	X ERR
X 1 -	X ERR
X 2 -	X ERR
X 3 -	X ERR
X 0 61	X ERR
X 1 61	X ERR
X 2 61	X ERR
X 3 61	X ERR
X 0 62	X ERR
X 1 62	X ERR
X 2 62	X ERR
X 3 62	X ERR
X 0 6162	X ERR
X 1 6162	X ERR
X 2 6162	X ERR
X 3 6162	X ERR
X 0 616263	X ERR
X 1 616263	X ERR
X 2 616263	X ERR
X 3 616263	X ERR
X 0 61626364	X ERR
X 1 61626364	X ERR
X 2 61626364	X ERR
X 3 61626364	X ERR
X 0 61616262	X ERR
X 1 61616262	X ERR
X 2 61616262	X ERR
X 3 61616262	X ERR
X 0 61626162	X ERR
X 1 61626162	X ERR
X 2 61626162	X ERR
X 3 61626162	X ERR
X 0 61616163	X ERR
X 1 61616163	X ERR
X 2 61616163	X ERR
X 3 61616163	X ERR
X 0 787878	X ERR
X 1 787878	X ERR
X 2 787878	X ERR
X 3 787878	X ERR
X 0 7765656b6e6967687473	X ERR
X 1 7765656b6e6967687473	X ERR
X 2 7765656b6e6967687473	X ERR
X 3 7765656b6e6967687473	X ERR
X 0 610a62	X ERR
X 1 610a62	X ERR
X 2 610a62	X ERR
X 3 610a62	X ERR
X 0 0a	X ERR
X 1 0a	X ERR
X 2 0a	X ERR
X 3 0a	X ERR
X 0 616161616162	X ERR
X 1 616161616162	X ERR
X 2 616161616162	X ERR
X 3 616161616162	X ERR
X 0 616262	X ERR
X 1 616262	X ERR
X 2 616262	X ERR
X 3 616262	X ERR
X 0 616162626162	X ERR
X 1 616162626162	X ERR
X 2 616162626162	X ERR
X 3 616162626162	X ERR
X 0 c3a9c3a865	X ERR
X 1 c3a9c3a865	X ERR
X 2 c3a9c3a865	X ERR
X 3 c3a9c3a865	X ERR
X 0 78e282ac79	X ERR
X 1 78e282ac79	X ERR
X 2 78e282ac79	X ERR
X 3 78e282ac79	X ERR
X 0 ff	X ERR
X 1 ff	X ERR
X 2 ff	X ERR
X 3 ff	X ERR
X 0 61ff62	X ERR
X 1 61ff62	X ERR
X 2 61ff62	X ERR
X 3 61ff62	X ERR
X 0 610062	X ERR
X 1 610062	X ERR
X 2 610062	X ERR
X 3 610062	X ERR
X 0 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 1 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X ERR
T 4096	T ERR
T 16	T ERR
C 8 c3a928c3a87c65292a	C 0 0 1
X 0 -	X 0 0
X 1 -	X 0 0
X 2 -	X 0 0
X 3 -	X 0 0
X 0 61	X 0 0
X 1 61	X 0 0
X 2 61	X 0 0
X 3 61	X 0 0
X 0 62	X 0 0
X 1 62	X 0 0
X 2 62	X 0 0
X 3 62	X 0 0
X 0 6162	X 0 0
X 1 6162	X 0 0
X 2 6162	X 0 0
X 3 6162	X 0 0
X 0 616263	X 0 0
X 1 616263	X 0 0
X 2 616263	X 0 0
X 3 616263	X 0 0
X 0 61626364	X 0 0
X 1 61626364	X 0 0
X 2 61626364	X 0 0
X 3 61626364	X 0 0
X 0 61616262	X 0 0
X 1 61616262	X 0 0
X 2 61616262	X 0 0
X 3 61616262	X 0 0
X 0 61626162	X 0 0
X 1 61626162	X 0 0
X 2 61626162	X 0 0
X 3 61626162	X 0 0
X 0 61616163	X 0 0
X 1 61616163	X 0 0
X 2 61616163	X 0 0
X 3 61616163	X 0 0
X 0 787878	X 0 0
X 1 787878	X 0 0
X 2 787878	X 0 0
X 3 787878	X 0 0
X 0 7765656b6e6967687473	X 0 0
X 1 7765656b6e6967687473	X 0 0
X 2 7765656b6e6967687473	X 0 0
X 3 7765656b6e6967687473	X 0 0
X 0 610a62	X 0 0
X 1 610a62	X 0 0
X 2 610a62	X 0 0
X 3 610a62	X 0 0
X 0 0a	X 0 0
X 1 0a	X 0 0
X 2 0a	X 0 0
X 3 0a	X 0 0
X 0 616161616162	X 0 0
X 1 616161616162	X 0 0
X 2 616161616162	X 0 0
X 3 616161616162	X 0 0
X 0 616262	X 0 0
X 1 616262	X 0 0
X 2 616262	X 0 0
X 3 616262	X 0 0
X 0 616162626162	X 0 0
X 1 616162626162	X 0 0
X 2 616162626162	X 0 0
X 3 616162626162	X 0 0
X 0 c3a9c3a865	X 0 1 0,2 -1,-1
X 1 c3a9c3a865	X 0 1 0,2 -1,-1
X 2 c3a9c3a865	X 0 1 0,2 -1,-1
X 3 c3a9c3a865	X 0 1 0,2 -1,-1
X 0 78e282ac79	X 0 0
X 1 78e282ac79	X 0 0
X 2 78e282ac79	X 0 0
X 3 78e282ac79	X 0 0
X 0 ff	X 0 0
X 1 ff	X 0 0
X 2 ff	X 0 0
X 3 ff	X 0 0
X 0 61ff62	X 0 0
X 1 61ff62	X 0 0
X 2 61ff62	X 0 0
X 3 61ff62	X 0 0
X 0 610062	X 0 0
X 1 610062	X 0 0
X 2 610062	X 0 0
X 3 610062	X 0 0
X 0 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 1 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
T 4096	T 1 1650935551914 1054208 1229852683628
T 16	T 1 3629554 9728 1116153
C 8 2ee282ac2e	C 0 0 0
X 0 -	X 0 0
X 1 -	X 0 0
X 2 -	X 0 0
X 3 -	X 0 0
X 0 61	X 0 0
X 1 61	X 0 0
X 2 61	X 0 0
X 3 61	X 0 0
X 0 62	X 0 0
X 1 62	X 0 0
X 2 62	X 0 0
X 3 62	X 0 0
X 0 6162	X 0 0
X 1 6162	X 0 0
X 2 6162	X 0 0
X 3 6162	X 0 0
X 0 616263	X 0 0
X 1 616263	X 0 0
X 2 616263	X 0 0
X 3 616263	X 0 0
X 0 61626364	X 0 0
X 1 61626364	X 0 0
X 2 61626364	X 0 0
X 3 61626364	X 0 0
X 0 61616262	X 0 0
X 1 61616262	X 0 0
X 2 61616262	X 0 0
X 3 61616262	X 0 0
X 0 61626162	X 0 0
X 1 61626162	X 0 0
X 2 61626162	X 0 0
X 3 61626162	X 0 0
X 0 61616163	X 0 0
X 1 61616163	X 0 0
X 2 61616163	X 0 0
X 3 61616163	X 0 0
X 0 787878	X 0 0
X 1 787878	X 0 0
X 2 787878	X 0 0
X 3 787878	X 0 0
X 0 7765656b6e6967687473	X 0 0
X 1 7765656b6e6967687473	X 0 0
X 2 7765656b6e6967687473	X 0 0
X 3 7765656b6e6967687473	X 0 0
X 0 610a62	X 0 0
X 1 610a62	X 0 0
X 2 610a62	X 0 0
X 3 610a62	X 0 0
X 0 0a	X 0 0
X 1 0a	X 0 0
X 2 0a	X 0 0
X 3 0a	X 0 0
X 0 616161616162	X 0 0
X 1 616161616162	X 0 0
X 2 616161616162	X 0 0
X 3 616161616162	X 0 0
X 0 616262	X 0 0
X 1 616262	X 0 0
X 2 616262	X 0 0
X 3 616262	X 0 0
X 0 616162626162	X 0 0
X 1 616162626162	X 0 0
X 2 616162626162	X 0 0
X 3 616162626162	X 0 0
X 0 c3a9c3a865	X 0 0
X 1 c3a9c3a865	X 0 0
X 2 c3a9c3a865	X 0 0
X 3 c3a9c3a865	X 0 0
X 0 78e282ac79	X 0 1 0,5
X 1 78e282ac79	X 0 1 0,5
X 2 78e282ac79	X 0 1 0,5
X 3 78e282ac79	X 0 1 0,5
X 0 ff	X 0 0
X 1 ff	X 0 0
X 2 ff	X 0 0
X 3 ff	X 0 0
X 0 61ff62	X 0 0
X 1 61ff62	X 0 0
X 2 61ff62	X 0 0
X 3 61ff62	X 0 0
X 0 610062	X 0 0
X 1 610062	X 0 0
X 2 610062	X 0 0
X 3 610062	X 0 0
X 0 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 1 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
T 4096	T 1 12800055340 4864 650672145
T 16	T 1 1571820 4864 82520
C 3 28617c61622928637c6263642928642a29	C 0 0 3
X 0 -	X 0 0
X 1 -	X 0 0
X 2 -	X 0 0
X 3 -	X 0 0
X 0 61	X 0 0
X 1 61	X 0 0
X 2 61	X 0 0
X 3 61	X 0 0
X 0 62	X 0 0
X 1 62	X 0 0
X 2 62	X 0 0
X 3 62	X 0 0
X 0 6162	X 0 0
X 1 6162	X 0 0
X 2 6162	X 0 0
X 3 6162	X 0 0
X 0 616263	X 0 1 0,3 0,2 2,3 3,3
X 1 616263	X 0 1 0,3 0,2 2,3 3,3
X 2 616263	X 0 1 0,3 0,2 2,3 3,3
X 3 616263	X 0 1 0,3 0,2 2,3 3,3
X 0 61626364	X 0 1 0,4 0,2 2,3 3,4
X 1 61626364	X 0 1 0,4 0,2 2,3 3,4
X 2 61626364	X 0 1 0,4 0,2 2,3 3,4
X 3 61626364	X 0 1 0,4 0,2 2,3 3,4
X 0 61616262	X 0 0
X 1 61616262	X 0 0
X 2 61616262	X 0 0
X 3 61616262	X 0 0
X 0 61626162	X 0 0
X 1 61626162	X 0 0
X 2 61626162	X 0 0
X 3 61626162	X 0 0
X 0 61616163	X 0 1 2,4 2,3 3,4 4,4
X 1 61616163	X 0 1 2,4 2,3 3,4 4,4
X 2 61616163	X 0 1 2,4 2,3 3,4 4,4
X 3 61616163	X 0 1 2,4 2,3 3,4 4,4
X 0 787878	X 0 0
X 1 787878	X 0 0
X 2 787878	X 0 0
X 3 787878	X 0 0
X 0 7765656b6e6967687473	X 0 0
X 1 7765656b6e6967687473	X 0 0
X 2 7765656b6e6967687473	X 0 0
X 3 7765656b6e6967687473	X 0 0
X 0 610a62	X 0 0
X 1 610a62	X 0 0
X 2 610a62	X 0 0
X 3 610a62	X 0 0
X 0 0a	X 0 0
X 1 0a	X 0 0
X 2 0a	X 0 0
X 3 0a	X 0 0
X 0 616161616162	X 0 0
X 1 616161616162	X 0 0
X 2 616161616162	X 0 0
X 3 616161616162	X 0 0
X 0 616262	X 0 0
X 1 616262	X 0 0
X 2 616262	X 0 0
X 3 616262	X 0 0
X 0 616162626162	X 0 0
X 1 616162626162	X 0 0
X 2 616162626162	X 0 0
X 3 616162626162	X 0 0
X 0 c3a9c3a865	X 0 0
X 1 c3a9c3a865	X 0 0
X 2 c3a9c3a865	X 0 0
X 3 c3a9c3a865	X 0 0
X 0 78e282ac79	X 0 0
X 1 78e282ac79	X 0 0
X 2 78e282ac79	X 0 0
X 3 78e282ac79	X 0 0
X 0 ff	X 0 0
X 1 ff	X 0 0
X 2 ff	X 0 0
X 3 ff	X 0 0
X 0 61ff62	X 0 0
X 1 61ff62	X 0 0
X 2 61ff62	X 0 0
X 3 61ff62	X 0 0
X 0 610062	X 0 0
X 1 610062	X 0 0
X 2 610062	X 0 0
X 3 610062	X 0 0
X 0 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 1 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 2 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
X 3 616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161	X 0 0
T 4096	T 1 1650935552164 1054208 411488169035
T 16	T 1 8462156 9728 1571258
C 3 28612a2928612a3f2963	C 0 0 2
X 0 -	X 0 0
X 1 -	X 0 0
X 2 -	X 0 0
X 3 -	X 0 0
X 0 61	X 0 0
X 1 61	X 0 0
X 2 61	X 0 0
X 3 61	X 0 0
X 0 62	X 0 0
X 1 62	X 0 0
X 2 62	X 0 0
X 3 62	X 0 0
X 0 6162	X 0 0
X 1 6162	X 0 0
X 2 6162	X 0 0
X 3 6162	X 0 0
X 0 616263	X 0 1 2,3 2,2 2,2
X 1 616263	X 0 1 2,3 2,2 2,2
X 2 616263	X 0 1 2,3 2,2 2,2
X 3 616263	X 0 1 2,3 2,2 2,2
X 0 61626364	X 0 1 2,3 2,2 2,2
X 1 61626364	X 0 1 2,3 2,2 2,2
X 2 61626364	X 0 1 2,3 2,2 2,2
X 3 61626364	X 0 1 2,3 2,2 2,2
X 0 61616262	X 0 0
X 1 61616262	X 0 0
X 2 61616262	X 0 0
X 3 61616262	X 0 0
X 0 61626162	X 0 0
X 1 61626162	X 0 0
X 2 61626162	X 0 0
X 3 61626162	X 0 0
X 0 61616163	X 0 1 0,4 0,3 3,3
X 1 61616163	X 0 1 0,4 0,3 3,3
X 2 61616163	X 0 1 0,4 0,3 3,3
X 3 61616163	X 0 1 0,4 0,3 3,3
X 0 787878	X 0 0
X 1 787878	X 0 0
X 2 787878	X 0 0
X 3 787878	X 0 0
X 0 7765656b6e6967687473	X 0 0
X 1 7765656b6e6967687473	X 0 0
X 2 7765656b6e6967687473	X 0 0
X 3 7765656b6e6967687473	X 0 0
X 0 610a62	X 0 0
X 1 610a62	X 0 0
X 2 610a62	X 0 0
X 3 610a62	X 0 0
X 0 0a	X 0 0
X 1 0a	X 0 0
X 2 0a	X 0 0
X 3 0a	X 0 0
X 0 616161616162	X 0 0
X 1 616161616162	X 0 0
X 2 616161616162	X 0 0
X 3 616161616162	X 0 0
X 0 616262	X 0 0
X 1 616262	X 0 0
X 2 616262	X 0 0
X 3 616262	X 0 0
X 0 616162626162	X 0 0
X 1 616162626162	X 0 0
